orderID,candidate_address,is_comp,subject_address,bath_score_diff,full_baths_diff,half_baths_diff,room_count_diff,bedrooms_diff,effective_age_diff,subject_age_diff,lot_size_diff_sf,gla_diff,gla_per_bedroom_diff,lot_util_diff,condition_diff,basement_score_diff,abs_bath_score_diff,abs_full_bath_diff,abs_half_bath_diff,abs_room_count_diff,abs_bedrooms_diff,abs_effective_age_diff,abs_subject_age_diff,abs_lot_size_diff_sf,abs_gla_diff,abs_basement_score_diff,distance_to_subject_km,same_property_type,sold_recently,score,rank,subject_bath_score,subject_num_full_baths,subject_num_half_baths,subject_bedrooms,subject_gla,subject_lot_size_sf,subject_property_type,subject_condition,candidate_bath_score,candidate_num_full_baths,candidate_num_half_baths,candidate_bedrooms,candidate_gla,candidate_lot_size_sf,candidate_property_type,candidate_close_price,candidate_condition,explanation
4772152,10673 Hidden Valley Dr NW,1,9449 Hidden Valley Dr NW Calgary AB T3A5T1,-1.0,-1.0,0.0,1.0,0.0,-13.0,-1.0,3708.0,-176.0,58.666666666666686,3.938923617440223,1.0,0.8,1.0,1.0,0.0,1.0,0.0,13.0,1.0,3708.0,176.0,0.8,1.69,1.0,1.0,3.1143767833709717,2.0,1.5,1,1,3.0,1372,4101.0,Detached,Good,2.5,2,1,3,1548,393.0,Detached,700000,Excellent,"The candidate property was ranked higher due to having one more room and being 13 years newer, which contributed positively to its similarity score. However, the model considered the recent sale of the property and the significantly larger gross living area per bedroom as factors that made it less comparable to the subject."
4772152,130 Hidden Ranch Rd NW,1,9449 Hidden Valley Dr NW Calgary AB T3A5T1,-1.0,-1.0,0.0,1.0,0.0,-14.0,-2.0,3728.0,-439.0,146.33333333333331,4.855220201767834,0.0,0.8,1.0,1.0,0.0,1.0,0.0,14.0,2.0,3728.0,439.0,0.8,0.21,1.0,1.0,2.677389621734619,3.0,1.5,1,1,3.0,1372,4101.0,Detached,Good,2.5,2,1,3,1811,373.0,Detached,668500,Good,"The candidate property at 130 Hidden Ranch Rd NW was ranked as more comparable to the subject property due to having a similar room count and bedroom count, as well as being older by 14 years, which positively influenced its score. However, the larger difference in gross living area and an additional bathroom compared to the subject property had a negative impact on the ranking, as did the fact that it was sold more recently."
4773295,12017 Station Rd,1,52 Pyle Rd Lowbanks ON N0A1K0,0.5,0.0,,-1.0,-1.0,-49.0,1.0,-87120.0,115.0,317.5,0.0143233033650639,1.0,0.25,0.5,0.0,,1.0,1.0,49.0,1.0,87120.0,115.0,0.25,11.28,1.0,0.0,2.1202802658081055,1.0,1.5,1,1,2.0,1675,21780.0,Detached,Average,1.0,1,0,3,1560,108900.0,Detached,750000,Superior,"The candidate property at 12017 Station Rd was ranked as more comparable to the subject at 52 Pyle Rd primarily because it has one less room and bedroom than the subject, as indicated by room_count_diff = -1.0 (SHAP +0.30) and bedrooms_diff = -1.0 (SHAP +0.02) respectively. Additionally, the candidate property's effective age being 49 years older than the subject's contributed to its similarity, with effective_age_diff = -49.0 (SHAP +0.65). However, the slightly higher lot utility difference of 0.0143233033650639 resulted in a slightly lower similarity score, as shown by lot_util_diff (SHAP -0.13)."
4773295,7167 Rainham Rd,1,52 Pyle Rd Lowbanks ON N0A1K0,-0.5,-1.0,,-1.0,-1.0,-30.0,20.0,-21780.0,-25.0,270.83333333333337,0.0390248644302613,1.0,0.25,0.5,1.0,,1.0,1.0,30.0,20.0,21780.0,25.0,0.25,11.28,1.0,1.0,1.679917573928833,2.0,1.5,1,1,2.0,1675,21780.0,Detached,Average,2.0,2,0,3,1700,43560.0,Detached,830000,Superior,"The candidate property at 7167 Rainham Rd was considered more similar to the subject property at 52 Pyle Rd due to its lower room count, fewer bedrooms, and older effective age, as indicated by positive SHAP values. However, the model found it less similar due to a slightly higher absolute bathroom score, recent sale, and a slightly larger lot utility difference, as indicated by negative SHAP values. Overall, the model ranked the candidate property as moderately similar to the subject based on these feature differences."
4773295,1584 North Shore Dr,1,52 Pyle Rd Lowbanks ON N0A1K0,0.5,0.0,,-1.0,-1.0,-38.0,12.0,0.0,643.0,493.5,0.0473811546047333,1.0,0.25,0.5,0.0,,1.0,1.0,38.0,12.0,0.0,643.0,0.25,3.38,1.0,1.0,1.0209603309631348,3.0,1.5,1,1,2.0,1675,21780.0,Detached,Average,1.0,1,0,3,1032,21780.0,Detached,500000,Inferior,"The model ranked the candidate property as more comparable to the subject due to its lower room count, bedrooms, and effective age, which all positively influenced the similarity score. However, the larger difference in gross living area (GLA) and absolute GLA, along with the recent sale of the candidate property, contributed to a lower similarity score."
4773534,54025 Wellandport Rd,1,44041 Hendershot Rd Lowbanks ON N0A1K0,-1.0,-1.0,0.0,0.0,0.0,-19.0,-7.0,43560.0,-1529.0,382.25,0.0246897903612466,1.0,1.25,1.0,1.0,0.0,0.0,0.0,19.0,7.0,43560.0,1529.0,1.25,1.6,1.0,0.0,2.24576735496521,1.0,2.5,2,1,4.0,2773,217800.0,Detached,Average,3.5,3,1,4,4302,174240.0,Detached,1410000,Inferior,"The candidate property was ranked as more similar due to its matching room count and bedrooms, which had positive SHAP impacts. However, the model found it less similar due to a larger difference in above-grade living area (1529 sq. ft.), a slightly different lot utility, and a higher absolute basement score compared to the subject property, all of which had negative SHAP impacts."
4773534,1376 Bird Road,1,44041 Hendershot Rd Lowbanks ON N0A1K0,0.0,0.0,0.0,0.0,1.0,-5.0,7.0,174240.0,764.0,23.58333333333337,0.0461200015641851,0.0,1.25,0.0,0.0,0.0,0.0,1.0,5.0,7.0,174240.0,764.0,1.25,10.28,1.0,1.0,1.2137025594711304,2.0,2.5,2,1,4.0,2773,217800.0,Detached,Average,2.5,2,1,3,2009,43560.0,Detached,1195000,Similar,"The model ranked the candidate property at 1376 Bird Road as relatively comparable to the subject property at 44041 Hendershot Rd due to its similar room count and effective age. However, the model found the candidate less comparable due to a difference in bedrooms, a larger gross living area (GLA), and absolute GLA, which had the most significant impact on the dissimilarity score."
4773534,4 Philips Court,1,44041 Hendershot Rd Lowbanks ON N0A1K0,0.0,0.0,0.0,1.0,1.0,18.0,30.0,196020.0,773.0,26.58333333333337,0.0918270722712558,1.0,1.25,0.0,0.0,0.0,1.0,1.0,18.0,30.0,196020.0,773.0,1.25,9.91,1.0,1.0,-0.4205881357192993,3.0,2.5,2,1,4.0,2773,217800.0,Detached,Average,2.5,2,1,3,2000,21780.0,Detached,1315000,Superior,"The model ranked the candidate property as somewhat less comparable to the subject property due to a larger difference in gross living area (GLA) of 773 square feet, which had a significant negative impact on the score. However, the model found the similarity in room count and effective age, as well as the subject's age difference, to have a positive impact overall on the candidate's comparability score."
4773833,737 Concession Rd 2,1,4315 CONCESSION RD 4 N/A S Amherstburg ON N9V2Y8,0.0,0.0,,-1.0,-1.0,-12.0,88.0,22961.0,-381.0,39.0,31.588232999031213,1.0,0.5,0.0,0.0,,1.0,1.0,12.0,88.0,22961.0,381.0,0.5,2.81,1.0,1.0,1.3471870422363281,1.0,2.0,2,0,4.0,2304,23046.0,Detached,Fair,2.0,2,0,5,2685,85.0,Detached,760000,Average,"The candidate property was ranked as more comparable to the subject property due to its similar room count, bedrooms, and effective age. Despite a slightly older absolute age and larger GLA, the model still found these differences to be relatively minor compared to the favorable similarities, resulting in a higher overall score."
4773833,7050 County Road 18,1,4315 CONCESSION RD 4 N/A S Amherstburg ON N9V2Y8,0.0,0.0,,2.0,-2.0,-30.0,70.0,22937.0,1215.0,394.5,9.99082339298696,1.0,0.5,0.0,0.0,,2.0,2.0,30.0,70.0,22937.0,1215.0,0.5,4.69,1.0,1.0,0.9033929705619812,2.0,2.0,2,0,4.0,2304,23046.0,Detached,Fair,2.0,2,0,6,1089,109.0,Detached,680000,Average,"The model ranked the candidate property as more comparable to the subject due to its similar room count and effective age, both of which positively influenced the score. However, the larger gross living area (GLA) and absolute age difference had a negative impact on the score, indicating a slight dissimilarity in these aspects."
4773833,6040 Middle Side Rd,1,4315 CONCESSION RD 4 N/A S Amherstburg ON N9V2Y8,0.0,0.0,,2.0,1.0,-12.0,88.0,22896.0,886.0,103.33333333333331,9.453331038246898,1.0,0.5,0.0,0.0,,2.0,1.0,12.0,88.0,22896.0,886.0,0.5,3.16,1.0,0.0,0.3936452567577362,3.0,2.0,2,0,4.0,2304,23046.0,Detached,Fair,2.0,2,0,3,1418,150.0,Detached,674000,Average,"The model ranked the candidate property as more comparable to the subject property because it has 2 more rooms and an effective age 12 years younger than the subject, positively influencing the score. However, the model found the 1-bedroom difference and a greater GLA difference of 886 sq. ft. to make the candidate less similar to the subject, resulting in a lower score."
4775247,6 McIntyre Pl,1,12 Mcdougall St NW Langdon AB T0J1X2,-0.5,-1.0,,-2.0,0.0,-5.0,2.0,118.0,-400.0,133.33333333333337,0.237499314946651,0.0,1.5,0.5,1.0,,2.0,0.0,5.0,2.0,118.0,400.0,1.5,0.78,1.0,1.0,4.506779670715332,1.0,2.5,2,1,3.0,1952,10021.0,Detached,Good,3.0,3,0,3,2352,9903.0,Detached,770000,Good,"The candidate property at 6 McIntyre Pl was considered more similar to the subject due to its effective age being 5 years younger than the subject property, and the subject age being only 2 years older, both contributing positively to the similarity score. However, the lower room count (2 rooms less) and a slightly larger lot utility difference of 0.24 had a negative impact on the similarity score, resulting in an overall score of 4.51."
4775247,3 Lloyd Cres NE,1,12 Mcdougall St NW Langdon AB T0J1X2,0.0,0.0,0.0,0.0,0.0,-12.0,-5.0,-872.0,391.0,130.33333333333326,0.1432985668640309,0.0,1.5,0.0,0.0,0.0,0.0,0.0,12.0,5.0,872.0,391.0,1.5,1.1,1.0,1.0,4.220937252044678,2.0,2.5,2,1,3.0,1952,10021.0,Detached,Good,2.5,2,1,3,1561,10893.0,Detached,652500,Good,"The candidate property at 3 Lloyd Cres NE was rated as more comparable to the subject due to having the same number of rooms and bedrooms, and being older by 12 years, which positively influenced the score. However, the larger size (391 sq. ft. more), slightly different lot utility, and recent sale negatively impacted its similarity score."
4775247,42 Besse Ave,1,12 Mcdougall St NW Langdon AB T0J1X2,0.0,0.0,0.0,-1.0,-1.0,-6.0,1.0,1313.0,-286.0,91.16666666666664,0.257000581040346,1.0,1.5,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1313.0,286.0,1.5,0.2,1.0,1.0,4.029436111450195,3.0,2.5,2,1,3.0,1952,10021.0,Detached,Good,2.5,2,1,4,2238,8708.0,Detached,785000,Superior,"The candidate property at 42 Besse Ave was rated as more comparable to the subject at 12 Mcdougall St NW Langdon AB T0J1X2 due to its lower room count, bedrooms, and effective age, which positively contributed to the similarity score. However, the higher lot utility difference and the recent sale of the property slightly decreased its similarity score according to the model."
4775292,5739 Sixth Line,1,64232 COUNTY RD 3 East Garafraxa ON L9W7J4,1.0,1.0,,3.0,2.0,-20.0,13.0,348480.0,616.0,94.66666666666664,0.0187556206315597,0.0,0.5,1.0,1.0,,3.0,2.0,20.0,13.0,348480.0,616.0,0.5,11.17,1.0,1.0,1.2735613584518433,1.0,3.0,3,0,5.0,2250,435600.0,Detached,Average,2.0,2,0,3,1634,87120.0,Detached,1490000,Average,"The model ranked the property at 5739 Sixth Line as more comparable to the subject property primarily due to its similar room count and bedrooms count, both contributing positively to the score. Additionally, the effective age difference, though negative, still had a positive impact on the similarity score. However, the larger gross living area (GLA) difference and absolute room count difference had a negative impact, indicating less similarity between the candidate and subject properties."
4775292,7167 Seventh Line,1,64232 COUNTY RD 3 East Garafraxa ON L9W7J4,2.0,2.0,,4.0,2.0,-16.0,17.0,0.0,640.0,86.66666666666663,0.0036959328445992,0.0,0.5,2.0,2.0,,4.0,2.0,16.0,17.0,0.0,640.0,0.5,12.14,1.0,0.0,1.1642296314239502,2.0,3.0,3,0,5.0,2250,435600.0,Detached,Average,1.0,1,0,3,1610,435600.0,Detached,1150000,Average,"The model ranked the property at 7167 Seventh Line as more comparable to the subject due to its similar room count and bedrooms count, as well as its lower effective age. However, the larger difference in gross living area (GLA) and absolute bathroom score made the candidate property less similar, resulting in a moderate overall score of 1.16."
4775292,8 Hilltop Cres,1,64232 COUNTY RD 3 East Garafraxa ON L9W7J4,1.0,1.0,,4.0,4.0,-35.0,-2.0,341075.0,1010.0,790.0,0.0131181041136845,1.0,0.5,1.0,1.0,,4.0,4.0,35.0,2.0,341075.0,1010.0,0.5,16.85,1.0,1.0,0.5048237442970276,3.0,3.0,3,0,5.0,2250,435600.0,Detached,Average,2.0,2,0,1,1240,94525.0,Detached,1375000,Superior,"The candidate property at 8 Hilltop Cres was ranked as more comparable to the subject due to its significantly lower effective age (-35 years) and subject age (-2 years), which had the highest positive SHAP impacts of 0.49 and 0.62, respectively. Additionally, the substantial difference in room count (4.0) also contributed positively to its similarity score with a SHAP impact of 0.38. However, the model deemed the candidate less comparable due to its larger GLA difference (1010.0 sq. ft.) and a significant difference in bedrooms (4.0), both of which had negative SHAP impacts of -0.26 and -0.00, respectively."
4775785,116 Dowdle Rd,1,1841 Fisk Rd Odessa ON K0H2H0,-0.5,0.0,,-4.0,0.0,-92.0,13.0,-65340.0,-1652.0,330.4,0.0075656636643404,1.0,0.25,0.5,0.0,,4.0,0.0,92.0,13.0,65340.0,1652.0,0.25,16.86,1.0,1.0,1.4140193462371826,1.0,2.0,2,0,5.0,2138,435600.0,Detached,Average,2.5,2,1,5,3790,500940.0,Detached,890000,Superior,"The candidate property at 116 Dowdle Rd received a higher score due to its effective age being 92 years younger than the subject property, which had a strong positive impact on the similarity score. However, the lower room count and higher absolute room count difference had a negative impact, indicating a slight dissimilarity in terms of the number and types of rooms compared to the subject property."
4775785,3858 County Rd 1 E,1,1841 Fisk Rd Odessa ON K0H2H0,0.5,1.0,,-1.0,2.0,-121.0,-16.0,178596.0,-385.0,413.4,0.009816855153155,1.0,0.25,0.5,1.0,,1.0,2.0,121.0,16.0,178596.0,385.0,0.25,5.81,1.0,1.0,1.3816862106323242,2.0,2.0,2,0,5.0,2138,435600.0,Detached,Average,1.5,1,1,3,2523,257004.0,Detached,616000,Inferior,"The candidate property was ranked as more comparable due to its lower effective age compared to the subject property (effective_age_diff = -121, SHAP +1.45) and a lower age relative to the subject property (subject_age_diff = -16, SHAP +0.21). However, the higher difference in room count (room_count_diff = -1.0, SHAP +0.13) also contributed positively to the similarity score. The slightly higher number of bedrooms and a recent sale of the candidate property relative to the subject property slightly diminished their similarity scores."
4775785,1977 Thorpe Road,1,1841 Fisk Rd Odessa ON K0H2H0,0.0,0.0,,0.0,1.0,16.0,121.0,-871200.0,294.0,33.39999999999998,0.0014109678258501,1.0,0.25,0.0,0.0,,0.0,1.0,16.0,121.0,871200.0,294.0,0.25,4.67,1.0,0.0,1.0014305114746094,3.0,2.0,2,0,5.0,2138,435600.0,Detached,Average,2.0,2,0,4,1844,1306800.0,Detached,830000,Superior,"The candidate property at 1977 Thorpe Road received a high score due to its matching room count and a similar effective age compared to the subject property. Additionally, the candidate's age being closer to the subject's further contributed to its favorable ranking. However, the slight difference in bedrooms and a relatively larger difference in GLA per bedroom compared to the subject led to a slightly lower similarity score."
4775892,238 Fleetwood Cres,1,84 Carleton Pl Brampton ON L6T3Z4,-0.5,-1.0,,-1.0,-1.0,-34.0,-4.0,,-53.0,84.91666666666669,,0.0,1.5,0.5,1.0,,1.0,1.0,34.0,4.0,,53.0,1.5,1.84,1.0,1.0,4.5375871658325195,1.0,1.5,1,1,3.0,1178,,Townhouse,Average,2.0,2,0,4,1231,,Townhouse,628000,Similar,"The candidate property at 238 Fleetwood Cres received a relatively high score due to its effective age being 34 years older than the subject property, which positively impacted the similarity score. Additionally, the slight decreases in room count and bedrooms compared to the subject also contributed positively. However, the model slightly penalized the candidate for having a higher absolute basement score and being sold more recently, causing it to be ranked slightly lower in similarity."
4775892,42 Sandringham Crt,1,84 Carleton Pl Brampton ON L6T3Z4,-1.0,-1.0,0.0,0.0,0.0,-30.0,0.0,,0.0,0.0,,0.0,1.5,1.0,1.0,0.0,0.0,0.0,30.0,0.0,,0.0,1.5,0.22,1.0,0.0,4.446447372436523,2.0,1.5,1,1,3.0,1178,,Townhouse,Average,2.5,2,1,3,1178,,Townhouse,675000,Similar,"The candidate property at 42 Sandringham Crt was ranked as more comparable to the subject property at 84 Carleton Pl due to having the same room count and bedrooms, resulting in positive SHAP values of +0.32 and +0.16 respectively. Additionally, despite an effective age difference of -30 years, the model still considered it a good match, with a SHAP impact of +0.08. However, the candidate was deemed less similar due to a relatively high absolute basement score difference of 1.5, resulting in a negative SHAP impact of -0.10."
4775892,41 Lincoln Crt,1,84 Carleton Pl Brampton ON L6T3Z4,0.0,0.0,0.0,-1.0,0.0,-30.0,0.0,,0.0,0.0,,1.0,1.5,0.0,0.0,0.0,1.0,0.0,30.0,0.0,,0.0,1.5,0.18,1.0,0.0,3.7825968265533447,3.0,1.5,1,1,3.0,1178,,Townhouse,Average,1.5,1,1,3,1178,,Townhouse,659900,Superior,"The model ranked the candidate property at 41 Lincoln Crt as more comparable to the subject due to its similar number of bedrooms and a lower effective age, which positively influenced the score. However, the presence of a basement and a slightly higher GLA per bedroom made it less similar, resulting in the overall score of 3.78."
4776066,1845 Evergreen Dr SW,1,299 Everoak Dr SW Calgary AB T2Y0A5,0.0,0.0,0.0,1.0,0.0,-11.0,-3.0,-1087.0,-228.0,76.0,0.507502000066429,0.0,1.5,0.0,0.0,0.0,1.0,0.0,11.0,3.0,1087.0,228.0,1.5,0.97,1.0,1.0,4.892767429351807,1.0,2.5,2,1,3.0,2203,3703.0,Detached,Excellent,2.5,2,1,3,2431,4790.0,Detached,905000,Excellent,"The model ranked the candidate property as more comparable due to its similar room count, bedrooms, and lower effective age compared to the subject property. However, the absolute effective age difference, recent sale, and lot utility differences slightly reduced its similarity score. Overall, the model found the candidate property to be a reasonably good match, with minor dissimilarities in certain features."
4776066,320 Everglade Cir SW,1,299 Everoak Dr SW Calgary AB T2Y0A5,0.0,0.0,0.0,1.0,-1.0,-9.0,-1.0,-925.0,-337.0,99.33333333333336,0.5488195317290147,0.0,1.5,0.0,0.0,0.0,1.0,1.0,9.0,1.0,925.0,337.0,1.5,1.23,1.0,1.0,4.82579231262207,2.0,2.5,2,1,3.0,2203,3703.0,Detached,Excellent,2.5,2,1,4,2540,4628.0,Detached,890000,Excellent,"The model ranked the candidate property as more comparable to the subject due to its higher room count and lower effective age, which positively influenced the similarity score. However, the model found the candidate less similar due to a higher lot utility difference and a higher absolute basement score difference, which negatively impacted the score despite the small impact of the recent selling status."
4776066,161 Everoak Cir SW,1,299 Everoak Dr SW Calgary AB T2Y0A5,0.0,0.0,0.0,1.0,0.0,-9.0,-1.0,-452.0,-71.0,23.66666666666663,0.5472787612189504,1.0,1.5,0.0,0.0,0.0,1.0,0.0,9.0,1.0,452.0,71.0,1.5,0.28,1.0,1.0,4.354553699493408,3.0,2.5,2,1,3.0,2203,3703.0,Detached,Excellent,2.5,2,1,3,2274,4155.0,Detached,900000,Good,"The candidate property at 161 Everoak Cir SW was ranked as more comparable to the subject primarily due to its similar room count and bedroom count, as well as a slightly lower effective age. However, the model found the property less similar due to a relatively larger lot size difference and a higher GLA (Gross Living Area) per bedroom compared to the subject. Overall, the positive impact of the room count and bedroom count similarities outweighed the negative impact of the lot size and GLA per bedroom differences, resulting in a moderately high similarity score of 4.35."
4776534,25 Timberline Crt SW,1,29 Timberline Crt SW Calgary AB T3H6C8,0.0,0.0,0.0,-1.0,-2.0,,1.0,-1507.0,-637.0,345.0,0.4628393724849666,0.0,1.8,0.0,0.0,0.0,1.0,2.0,,1.0,1507.0,637.0,1.8,0.02,1.0,1.0,4.328111171722412,1.0,3.5,3,1,3.0,3543,7524.0,Detached,Good,3.5,3,1,5,4180,9031.0,Detached,2700000,Similar,"The model ranked the candidate property as more comparable to the subject due to its similar room count and slightly younger age, which had positive SHAP impacts of 0.09 and 1.04, respectively. Additionally, the smaller size of the candidate property compared to the subject (637 sq. ft. less) was also seen as a positive similarity with a SHAP impact of 0.29. However, the model found the candidate less similar due to its lower bedroom count and the unavailability of effective age information, resulting in negative SHAP impacts of -0.03 and -0.12, respectively."
4776534,75 Aspen Summit Crt SW,1,29 Timberline Crt SW Calgary AB T3H6C8,0.0,0.0,0.0,-1.0,0.0,,-7.0,-592.0,307.0,102.33333333333326,0.3987077703625143,1.0,1.8,0.0,0.0,0.0,1.0,0.0,,7.0,592.0,307.0,1.8,2.17,1.0,1.0,3.2342045307159424,2.0,3.5,3,1,3.0,3543,7524.0,Detached,Good,3.5,3,1,3,3236,8116.0,Detached,1700000,Inferior,"The model ranked the candidate property as more comparable to the subject primarily due to its similarity in the number of bedrooms and the subject's age. The candidate property's slightly lower room count and the subject's recent sale slightly reduced its similarity score, while the effective age difference did not significantly impact the similarity ranking."
4776534,3 Timberline Gate SW,1,29 Timberline Crt SW Calgary AB T3H6C8,1.0,1.0,0.0,-2.0,0.0,,-8.0,-2669.0,107.0,35.66666666666674,0.3370832739563615,1.0,1.8,1.0,1.0,0.0,2.0,0.0,,8.0,2669.0,107.0,1.8,0.31,1.0,1.0,2.891209125518799,3.0,3.5,3,1,3.0,3543,7524.0,Detached,Good,2.5,2,1,3,3436,10193.0,Detached,1785000,Inferior,"The candidate property at 3 Timberline Gate SW received a relatively high score of 2.89 due to its similarity in the number of bedrooms, with a SHAP value of +0.10, and its larger size compared to the subject property, with a SHAP value of +0.23. However, the model found the candidate less comparable due to a larger negative impact from the difference in room count (-0.17) and the unavailability of data for effective age and absolute effective age, both contributing negatively to the score."
4776574,579 Copperpond Cir SE,1,58 Copperleaf Terr SE Calgary AB T2Z0H9,0.0,0.0,0.0,1.0,0.0,-5.0,2.0,807.0,255.0,85.0,0.5294004403580723,0.0,1.5,0.0,0.0,0.0,1.0,0.0,5.0,2.0,807.0,255.0,1.5,1.16,1.0,1.0,4.720013618469238,1.0,3.5,3,1,3.0,2352,4768.0,Detached,Good,3.5,3,1,3,2097,3961.0,Detached,715000,Similar,"The model ranked the property at 579 Copperpond Cir SE as more comparable to the subject due to its similar room count and bedroom count, as well as a lower effective age compared to the subject property. However, the model found the property less comparable due to its recent sale, slightly different lot utility, and a higher absolute basement score, which contributed to its overall score of 4.72."
4776574,3 Copperleaf Pk SE,1,58 Copperleaf Terr SE Calgary AB T2Z0H9,0.0,0.0,0.0,-2.0,0.0,-8.0,-1.0,-592.0,8.0,2.6666666666666288,0.4373021084880109,1.0,1.5,0.0,0.0,0.0,2.0,0.0,8.0,1.0,592.0,8.0,1.5,0.13,1.0,1.0,3.881803035736084,2.0,3.5,3,1,3.0,2352,4768.0,Detached,Good,3.5,3,1,3,2344,5360.0,Detached,880868,Superior,"The candidate property at 3 Copperleaf Pk SE was ranked as more comparable to the subject primarily due to its similar number of bedrooms and greater effective age difference, which positively influenced the score. However, the lower room count and slightly larger lot size compared to the subject had a negative impact on the similarity score, resulting in a moderately high overall ranking."
4776574,2224 Brightoncrest Green SE,1,58 Copperleaf Terr SE Calgary AB T2Z0H9,0.0,0.0,0.0,-2.0,0.0,-1.0,6.0,969.0,-37.0,12.333333333333371,0.6288383729409501,1.0,1.5,0.0,0.0,0.0,2.0,0.0,1.0,6.0,969.0,37.0,1.5,1.64,1.0,1.0,3.826061487197876,3.0,3.5,3,1,3.0,2352,4768.0,Detached,Good,3.5,3,1,3,2389,3799.0,Detached,819900,Superior,"The candidate property was considered more comparable to the subject due to its similar number of bedrooms and a slightly lower effective age. Additionally, the fact that the candidate property is slightly younger than the subject contributed positively to its similarity score. However, the lower room count, recent sale, and slightly different lot utility compared to the subject had a negative impact on the similarity score."
4776648,605 Truedell Rd,1,576 Chesham Pl Kingston ON K7M5T5,0.5,1.0,,-5.0,1.0,-33.0,5.0,4614.0,-108.0,123.5,0.2144420373460626,0.0,1.5,0.5,1.0,,5.0,1.0,33.0,5.0,4614.0,108.0,1.5,0.4,1.0,1.0,3.9086368083953857,1.0,2.0,2,0,4.0,1050,10014.0,Detached,Average,1.5,1,1,3,1158,5400.0,Detached,595000,Average,"The candidate property at 605 Truedell Rd was ranked as more comparable to the subject at 576 Chesham Pl due to its younger effective age, similar subject age, and slightly smaller gross living area, which all positively contributed to its similarity score. However, the lower number of rooms and bedrooms, as well as the higher absolute difference in room count, negatively impacted its similarity score."
4776648,355 Boxwood St,1,576 Chesham Pl Kingston ON K7M5T5,0.0,0.0,,-3.0,1.0,-2.0,36.0,5149.0,-487.0,249.83333333333337,0.3159277059540333,0.0,1.5,0.0,0.0,,3.0,1.0,2.0,36.0,5149.0,487.0,1.5,0.13,1.0,1.0,3.527815580368042,2.0,2.0,2,0,4.0,1050,10014.0,Detached,Average,2.0,2,0,3,1537,4865.0,Detached,655000,Similar,"The model ranked the candidate property at 355 Boxwood St as more comparable to the subject at 576 Chesham Pl due to its similar effective age and size (GLA), which both had positive SHAP impacts. However, the lower room count and higher absolute room count compared to the subject had negative SHAP impacts, indicating a slight dissimilarity in these aspects."
4776648,862 Kilburn St,1,576 Chesham Pl Kingston ON K7M5T5,0.0,0.0,,-8.0,0.0,-34.0,4.0,3114.0,-444.0,111.0,0.2165193320320529,1.0,1.5,0.0,0.0,,8.0,0.0,34.0,4.0,3114.0,444.0,1.5,0.45,1.0,1.0,3.5277085304260254,3.0,2.0,2,0,4.0,1050,10014.0,Detached,Average,2.0,2,0,4,1494,6900.0,Detached,630000,Inferior,"The model ranked the candidate property at 862 Kilburn St as more comparable to the subject at 576 Chesham Pl due to their similar number of bedrooms and the candidate property being older than the subject by 34 years, which positively influenced the score. However, the significantly lower room count and higher absolute room count of the candidate property, as well as its slightly older effective age compared to the subject, had a negative impact on the similarity score."
4777578,264 Boulder Creek Dr,1,260 Boulder Creek Cres Langdon AB T0J 1X3,0.0,0.0,0.0,1.0,0.0,-6.0,-1.0,1175.0,-639.0,213.0,0.3262395563426511,0.0,1.8,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1175.0,639.0,1.8,0.38,1.0,1.0,4.466769218444824,1.0,3.5,3,1,3.0,2061,9451.0,Detached,Good,3.5,3,1,3,2700,8276.0,Detached,930000,Similar,"The candidate property at 264 Boulder Creek Dr was ranked as more comparable to the subject primarily due to its similarity in room count, bedrooms, and effective age, which contributed positively to the score. However, the larger absolute GLA difference and higher lot utility difference had a slight negative impact on the score, indicating some dissimilarity in these aspects."
4777578,115 Hanson Dr NE,1,260 Boulder Creek Cres Langdon AB T0J 1X3,0.0,0.0,0.0,2.0,0.0,-9.0,-4.0,-567.0,144.0,48.0,0.191350553744042,1.0,1.8,0.0,0.0,0.0,2.0,0.0,9.0,4.0,567.0,144.0,1.8,1.6,1.0,1.0,4.098796367645264,2.0,3.5,3,1,3.0,2061,9451.0,Detached,Good,3.5,3,1,3,1917,10018.0,Detached,837500,Inferior,"The model ranked the property at 115 Hanson Dr NE as more comparable to the subject due to its similar room count and bedroom count. Additionally, the candidate's effective age being 9 years younger than the subject's contributed to its higher score. However, the slightly larger lot size and significantly higher gross living area per bedroom of the candidate property made it less similar to the subject, resulting in a slightly lower overall score."
4777578,565 Boulder Creek Cir,1,260 Boulder Creek Cres Langdon AB T0J 1X3,1.0,1.0,0.0,1.0,0.0,-12.0,-7.0,1611.0,-281.0,93.66666666666664,0.298719483547946,1.0,1.8,1.0,1.0,0.0,1.0,0.0,12.0,7.0,1611.0,281.0,1.8,0.68,1.0,1.0,4.069716930389404,3.0,3.5,3,1,3.0,2061,9451.0,Detached,Good,2.5,2,1,3,2342,7840.0,Detached,826000,Inferior,"The model ranked the candidate property as more comparable due to having one additional room and being 12 years younger than the subject property. However, the model found the candidate less comparable due to a slightly different lot utility and a higher absolute basement score. The fact that the candidate property had sold recently had a negligible impact."
